name,metric,ev1,ev2,score
35,0155_20160831_122246_058,ssim,0.0,2.5,0.9367826148833549
36,0155_20160831_122246_058,mse,0.0,5.0,437.52146303739283
37,0155_20160831_122246_058,ssim,0.0,5.0,0.9180085378427111
38,0155_20160831_122246_058,mse,2.5,5.0,1823.6576397738784
39,0155_20160831_122246_058,ssim,2.5,5.0,0.8734873817585367
40,0155_20160831_122246_058,mse,-6.0,-3.0,17353.233615440753
41,0155_20160831_122246_058,ssim,-6.0,-3.0,0.05859847141233259
42,0155_20160831_122246_058,mse,-6.0,0.0,6773.045826117265
43,0155_20160831_122246_058,ssim,-6.0,0.0,0.5164094855695089
44,0155_20160831_122246_058,mse,-6.0,3.0,259.5569769848272
45,0155_20160831_122246_058,ssim,-6.0,3.0,0.9007107402697557
46,0155_20160831_122246_058,mse,-6.0,6.0,2987.94639142132
47,0155_20160831_122246_058,ssim,-6.0,6.0,0.4389572075621329
48,0155_20160831_122246_058,mse,-3.0,0.0,7580.817664934811
49,0155_20160831_122246_058,ssim,-3.0,0.0,0.4735830233335753
50,0155_20160831_122246_058,mse,-3.0,3.0,489.0684110490257
51,0155_20160831_122246_058,ssim,-3.0,3.0,0.9180632731696564
52,0155_20160831_122246_058,mse,-3.0,6.0,3159.9690063065714
53,0155_20160831_122246_058,ssim,-3.0,6.0,0.5587279074644163
54,0155_20160831_122246_058,mse,0.0,3.0,333.03236610789793
55,0155_20160831_122246_058,ssim,0.0,3.0,0.9579064041602369
56,0155_20160831_122246_058,mse,0.0,6.0,1104.2110740777048
57,0155_20160831_122246_058,ssim,0.0,6.0,0.831787955738216
58,0155_20160831_122246_058,mse,3.0,6.0,2757.9893202191506
59,0155_20160831_122246_058,ssim,3.0,6.0,0.8157030126234593
name,metric,ev1,ev2,score
0,1125_20151229_181724_386,mse,-4.0,-2.0,6995.613007301749
1,1125_20151229_181724_386,ssim,-4.0,-2.0,0.5774414232089816
2,1125_20151229_181724_386,mse,-4.0,0.0,1610.0514326875148
3,1125_20151229_181724_386,ssim,-4.0,0.0,0.7541153749818915
4,1125_20151229_181724_386,mse,-4.0,2.0,797.8072376601538
5,1125_20151229_181724_386,ssim,-4.0,2.0,0.913000530946026
6,1125_20151229_181724_386,mse,-4.0,4.0,2138.6100027936172
7,1125_20151229_181724_386,ssim,-4.0,4.0,0.8687557469162347
8,1125_20151229_181724_386,mse,-2.0,0.0,1723.310116181618
9,1125_20151229_181724_386,ssim,-2.0,0.0,0.8443344677051671
10,1125_20151229_181724_386,mse,-2.0,2.0,449.14471485930574
11,1125_20151229_181724_386,ssim,-2.0,2.0,0.9385397491811286
12,1125_20151229_181724_386,mse,-2.0,4.0,924.1739081611972
13,1125_20151229_181724_386,ssim,-2.0,4.0,0.9332030430682092
14,1125_20151229_181724_386,mse,0.0,2.0,210.04745862981284
15,1125_20151229_181724_386,ssim,0.0,2.0,0.9634094038472014
16,1125_20151229_181724_386,mse,0.0,4.0,127.27540685477024
17,1125_20151229_181724_386,ssim,0.0,4.0,0.9661606769600191
18,1125_20151229_181724_386,mse,2.0,4.0,2392.876470072689
19,1125_20151229_181724_386,ssim,2.0,4.0,0.6105585286070615
20,1125_20151229_181724_386,mse,-5.0,-2.5,8073.156176907191
21,1125_20151229_181724_386,ssim,-5.0,-2.5,0.47783332420030006
22,1125_20151229_181724_386,mse,-5.0,0.0,1367.8258316489464
23,1125_20151229_181724_386,ssim,-5.0,0.0,0.6701862411852811
24,1125_20151229_181724_386,mse,-5.0,2.5,1031.1290706018328
25,1125_20151229_181724_386,ssim,-5.0,2.5,0.8886268548590435
26,1125_20151229_181724_386,mse,-5.0,5.0,2000.8562957728734
27,1125_20151229_181724_386,ssim,-5.0,5.0,0.8634776953050846
28,1125_20151229_181724_386,mse,-2.5,0.0,1762.7352937954306
29,1125_20151229_181724_386,ssim,-2.5,0.0,0.8207736441820838
30,1125_20151229_181724_386,mse,-2.5,2.5,802.8480436461637
31,1125_20151229_181724_386,ssim,-2.5,2.5,0.9180304957351334
32,1125_20151229_181724_386,mse,-2.5,5.0,1313.5036262249464
33,1125_20151229_181724_386,ssim,-2.5,5.0,0.9124494262102192
34,1125_20151229_181724_386,mse,0.0,2.5,153.91738287348198
35,1125_20151229_181724_386,ssim,0.0,2.5,0.9629591982998497
36,1125_20151229_181724_386,mse,0.0,5.0,273.1609452286658
37,1125_20151229_181724_386,ssim,0.0,5.0,0.8943934234156693
38,1125_20151229_181724_386,mse,2.5,5.0,3370.7406701395166
39,1125_20151229_181724_386,ssim,2.5,5.0,0.42936197620364713
40,1125_20151229_181724_386,mse,-6.0,-3.0,8974.646106190328
41,1125_20151229_181724_386,ssim,-6.0,-3.0,0.4265333074000495
42,1125_20151229_181724_386,mse,-6.0,0.0,1192.864846433208
43,1125_20151229_181724_386,ssim,-6.0,0.0,0.5893934018542771
44,1125_20151229_181724_386,mse,-6.0,3.0,967.3700036700463
45,1125_20151229_181724_386,ssim,-6.0,3.0,0.8711436865683586
46,1125_20151229_181724_386,mse,-6.0,6.0,1533.9466720347941
47,1125_20151229_181724_386,ssim,-6.0,6.0,0.7194147710517202
48,1125_20151229_181724_386,mse,-3.0,0.0,1761.040981271808
49,1125_20151229_181724_386,ssim,-3.0,0.0,0.7981768266028867
50,1125_20151229_181724_386,mse,-3.0,3.0,1299.590502248588
51,1125_20151229_181724_386,ssim,-3.0,3.0,0.8919215245801871
52,1125_20151229_181724_386,mse,-3.0,6.0,1708.17682502643
53,1125_20151229_181724_386,ssim,-3.0,6.0,0.8259788892400062
54,1125_20151229_181724_386,mse,0.0,3.0,128.48133206251129
55,1125_20151229_181724_386,ssim,0.0,3.0,0.9678961768228249
56,1125_20151229_181724_386,mse,0.0,6.0,505.9426377225993
57,1125_20151229_181724_386,ssim,0.0,6.0,0.759483429779439
58,1125_20151229_181724_386,mse,3.0,6.0,4577.62965671372
59,1125_20151229_181724_386,ssim,3.0,6.0,0.3794993152968331
name,metric,ev1,ev2,score
0,6FHF_20150303_165421_129,mse,-4.0,-2.0,13150.596904253154
1,6FHF_20150303_165421_129,ssim,-4.0,-2.0,0.2600659722170848
2,6FHF_20150303_165421_129,mse,-4.0,0.0,4110.276719576719
3,6FHF_20150303_165421_129,ssim,-4.0,0.0,0.7673031596203218
4,6FHF_20150303_165421_129,mse,-4.0,2.0,131.4849664224664
5,6FHF_20150303_165421_129,ssim,-4.0,2.0,0.9508763178905468
6,6FHF_20150303_165421_129,mse,-4.0,4.0,3398.9359432234432
7,6FHF_20150303_165421_129,ssim,-4.0,4.0,0.5450367745790444
8,6FHF_20150303_165421_129,mse,-2.0,0.0,5074.489807183557
9,6FHF_20150303_165421_129,ssim,-2.0,0.0,0.7127378281306709
10,6FHF_20150303_165421_129,mse,-2.0,2.0,143.42605056980057
11,6FHF_20150303_165421_129,ssim,-2.0,2.0,0.9694601380372729
12,6FHF_20150303_165421_129,mse,-2.0,4.0,2642.021868640619
13,6FHF_20150303_165421_129,ssim,-2.0,4.0,0.7509352989126047
14,6FHF_20150303_165421_129,mse,0.0,2.0,150.24980921855922
15,6FHF_20150303_165421_129,ssim,0.0,2.0,0.9766767636043564
16,6FHF_20150303_165421_129,mse,0.0,4.0,400.1853378103378
17,6FHF_20150303_165421_129,ssim,0.0,4.0,0.9497678537916626
18,6FHF_20150303_165421_129,mse,2.0,4.0,1851.9735882173381
19,6FHF_20150303_165421_129,ssim,2.0,4.0,0.9238088286113514
20,6FHF_20150303_165421_129,mse,-5.0,-2.5,14623.290285409035
21,6FHF_20150303_165421_129,ssim,-5.0,-2.5,0.19002678136139792
22,6FHF_20150303_165421_129,mse,-5.0,0.0,3814.6722832722835
23,6FHF_20150303_165421_129,ssim,-5.0,0.0,0.7823117035939656
24,6FHF_20150303_165421_129,mse,-5.0,2.5,446.59610551485554
25,6FHF_20150303_165421_129,ssim,-5.0,2.5,0.8817531393477521
26,6FHF_20150303_165421_129,mse,-5.0,5.0,12880.339641839642
27,6FHF_20150303_165421_129,ssim,-5.0,5.0,0.14342807100301536
28,6FHF_20150303_165421_129,mse,-2.5,0.0,4873.783864977615
29,6FHF_20150303_165421_129,ssim,-2.5,0.0,0.7243306999013059
30,6FHF_20150303_165421_129,mse,-2.5,2.5,144.08162901912902
31,6FHF_20150303_165421_129,ssim,-2.5,2.5,0.9355370469600685
32,6FHF_20150303_165421_129,mse,-2.5,5.0,11954.521761803011
33,6FHF_20150303_165421_129,ssim,-2.5,5.0,0.2982183089192486
34,6FHF_20150303_165421_129,mse,0.0,2.5,74.85094881969881
35,6FHF_20150303_165421_129,ssim,0.0,2.5,0.975071920811367
36,6FHF_20150303_165421_129,mse,0.0,5.0,3052.365611009361
37,6FHF_20150303_165421_129,ssim,0.0,5.0,0.8171482019665738
38,6FHF_20150303_165421_129,mse,2.5,5.0,2571.55506969882
39,6FHF_20150303_165421_129,ssim,2.5,5.0,0.8443054082740314
40,6FHF_20150303_165421_129,mse,-6.0,-3.0,16008.199468355719
41,6FHF_20150303_165421_129,ssim,-6.0,-3.0,0.13087027828147227
42,6FHF_20150303_165421_129,mse,-6.0,0.0,3670.677843915344
43,6FHF_20150303_165421_129,ssim,-6.0,0.0,0.7895901251996045
44,6FHF_20150303_165421_129,mse,-6.0,3.0,669.0404761904762
45,6FHF_20150303_165421_129,ssim,-6.0,3.0,0.7497944647339224
46,6FHF_20150303_165421_129,mse,-6.0,6.0,11515.693724562474
47,6FHF_20150303_165421_129,ssim,-6.0,6.0,0.11951978640859003
48,6FHF_20150303_165421_129,mse,-3.0,0.0,4598.970156695157
49,6FHF_20150303_165421_129,ssim,-3.0,0.0,0.7401870212185605
50,6FHF_20150303_165421_129,mse,-3.0,3.0,305.6782763532764
51,6FHF_20150303_165421_129,ssim,-3.0,3.0,0.8545520835416434
52,6FHF_20150303_165421_129,mse,-3.0,6.0,15384.046016483517
53,6FHF_20150303_165421_129,ssim,-3.0,6.0,0.15318776009916593
54,6FHF_20150303_165421_129,mse,0.0,3.0,121.46551943426944
55,6FHF_20150303_165421_129,ssim,0.0,3.0,0.9598356414530964
56,6FHF_20150303_165421_129,mse,0.0,6.0,3532.8757783882784
57,6FHF_20150303_165421_129,ssim,0.0,6.0,0.7956221586752159
58,6FHF_20150303_165421_129,mse,3.0,6.0,5143.939814814815
59,6FHF_20150303_165421_129,ssim,3.0,6.0,0.69789803641152
name,metric,ev1,ev2,score
0,0127_20161022_144538_756,mse,-4.0,-2.0,14045.92084109401
1,0127_20161022_144538_756,ssim,-4.0,-2.0,0.2924231826253519
2,0127_20161022_144538_756,mse,-4.0,0.0,4413.680674007995
3,0127_20161022_144538_756,ssim,-4.0,0.0,0.6941488073905893
4,0127_20161022_144538_756,mse,-4.0,2.0,310.7509367273361
5,0127_20161022_144538_756,ssim,-4.0,2.0,0.8985676271175413
6,0127_20161022_144538_756,mse,-4.0,4.0,898.1669988781057
7,0127_20161022_144538_756,ssim,-4.0,4.0,0.7701831483791611
8,0127_20161022_144538_756,mse,-2.0,0.0,5311.1876912938815
9,0127_20161022_144538_756,ssim,-2.0,0.0,0.6552816021970688
10,0127_20161022_144538_756,mse,-2.0,2.0,306.5331448986483
11,0127_20161022_144538_756,ssim,-2.0,2.0,0.9163584087729895
12,0127_20161022_144538_756,mse,-2.0,4.0,602.1409502336372
13,0127_20161022_144538_756,ssim,-2.0,4.0,0.8528181792814965
14,0127_20161022_144538_756,mse,0.0,2.0,345.8670500713438
15,0127_20161022_144538_756,ssim,0.0,2.0,0.9344833323908762
16,0127_20161022_144538_756,mse,0.0,4.0,151.6842520885752
17,0127_20161022_144538_756,ssim,0.0,4.0,0.9202727443944783
18,0127_20161022_144538_756,mse,2.0,4.0,1362.7625532355216
19,0127_20161022_144538_756,ssim,2.0,4.0,0.9078075066942461
20,0127_20161022_144538_756,mse,-5.0,-2.5,15691.533389972661
21,0127_20161022_144538_756,ssim,-5.0,-2.5,0.2299482122066043
22,0127_20161022_144538_756,mse,-5.0,0.0,4018.1153781219705
23,0127_20161022_144538_756,ssim,-5.0,0.0,0.7094510345341957
24,0127_20161022_144538_756,mse,-5.0,2.5,960.22171573593
25,0127_20161022_144538_756,ssim,-5.0,2.5,0.8468406810754004
26,0127_20161022_144538_756,mse,-5.0,5.0,2824.2935714363516
27,0127_20161022_144538_756,ssim,-5.0,5.0,0.5993757993705969
28,0127_20161022_144538_756,mse,-2.5,0.0,5152.046523216678
29,0127_20161022_144538_756,ssim,-2.5,0.0,0.66255394821096
30,0127_20161022_144538_756,mse,-2.5,2.5,306.8624835255803
31,0127_20161022_144538_756,ssim,-2.5,2.5,0.8873130969354519
32,0127_20161022_144538_756,mse,-2.5,5.0,3516.653288348637
33,0127_20161022_144538_756,ssim,-2.5,5.0,0.6854129248922288
34,0127_20161022_144538_756,mse,0.0,2.5,165.57390342994697
35,0127_20161022_144538_756,ssim,0.0,2.5,0.9346815433651022
36,0127_20161022_144538_756,mse,0.0,5.0,863.0344982518054
37,0127_20161022_144538_756,ssim,0.0,5.0,0.8396045171630396
38,0127_20161022_144538_756,mse,2.5,5.0,2074.230576522999
39,0127_20161022_144538_756,ssim,2.5,5.0,0.8214666782634343
40,0127_20161022_144538_756,mse,-6.0,-3.0,17256.28761613785
41,0127_20161022_144538_756,ssim,-6.0,-3.0,0.1735407291795622
42,0127_20161022_144538_756,mse,-6.0,0.0,3813.602538966768
43,0127_20161022_144538_756,ssim,-6.0,0.0,0.7177183739782276
44,0127_20161022_144538_756,mse,-6.0,3.0,2093.0932724460563
45,0127_20161022_144538_756,ssim,-6.0,3.0,0.7811891838007345
46,0127_20161022_144538_756,mse,-6.0,6.0,6279.822073543988
47,0127_20161022_144538_756,ssim,-6.0,6.0,0.47066998090069817
48,0127_20161022_144538_756,mse,-3.0,0.0,4929.215381934233
49,0127_20161022_144538_756,ssim,-3.0,0.0,0.6723473955566092
50,0127_20161022_144538_756,mse,-3.0,3.0,606.1162195427463
51,0127_20161022_144538_756,ssim,-3.0,3.0,0.8423206696045695
52,0127_20161022_144538_756,mse,-3.0,6.0,9829.088921020815
53,0127_20161022_144538_756,ssim,-3.0,6.0,0.4548064531156231
54,0127_20161022_144538_756,mse,0.0,3.0,170.83158786175647
55,0127_20161022_144538_756,ssim,0.0,3.0,0.9190853526056987
56,0127_20161022_144538_756,mse,0.0,6.0,2414.8770681523597
57,0127_20161022_144538_756,ssim,0.0,6.0,0.7766210814645428
58,0127_20161022_144538_756,mse,3.0,6.0,3064.7638494047424
59,0127_20161022_144538_756,ssim,3.0,6.0,0.7637241139273061
name,metric,ev1,ev2,score
0,0030_20151217_221900_813,mse,-4.0,-2.0,14311.500564201162
1,0030_20151217_221900_813,ssim,-4.0,-2.0,0.037205165045542644
2,0030_20151217_221900_813,mse,-4.0,0.0,9552.975591452627
3,0030_20151217_221900_813,ssim,-4.0,0.0,0.24389293483515093
4,0030_20151217_221900_813,mse,-4.0,2.0,2804.4938239144603
5,0030_20151217_221900_813,ssim,-4.0,2.0,0.7602240461574805
6,0030_20151217_221900_813,mse,-4.0,4.0,625.4120421343237
7,0030_20151217_221900_813,ssim,-4.0,4.0,0.9602927722969826
8,0030_20151217_221900_813,mse,-2.0,0.0,9976.721139467241
9,0030_20151217_221900_813,ssim,-2.0,0.0,0.2205742294933086
10,0030_20151217_221900_813,mse,-2.0,2.0,3030.9435333234737
11,0030_20151217_221900_813,ssim,-2.0,2.0,0.7434751377332525
12,0030_20151217_221900_813,mse,-2.0,4.0,509.8030499728855
13,0030_20151217_221900_813,ssim,-2.0,4.0,0.9668047487658255
14,0030_20151217_221900_813,mse,0.0,2.0,3704.1069873301235
15,0030_20151217_221900_813,ssim,0.0,2.0,0.685637000855345
16,0030_20151217_221900_813,mse,0.0,4.0,231.5347942309062
17,0030_20151217_221900_813,ssim,0.0,4.0,0.9839443888415755
18,0030_20151217_221900_813,mse,2.0,4.0,49.24332955373331
19,0030_20151217_221900_813,ssim,2.0,4.0,0.9967318895563196
20,0030_20151217_221900_813,mse,-5.0,-2.5,14884.670681806978
21,0030_20151217_221900_813,ssim,-5.0,-2.5,0.023113135862715812
22,0030_20151217_221900_813,mse,-5.0,0.0,9504.608208853027
23,0030_20151217_221900_813,ssim,-5.0,0.0,0.2467335593201614
24,0030_20151217_221900_813,mse,-5.0,2.5,1359.072916153134
25,0030_20151217_221900_813,ssim,-5.0,2.5,0.8786528408037139
26,0030_20151217_221900_813,mse,-5.0,5.0,3840.5167863540005
27,0030_20151217_221900_813,ssim,-5.0,5.0,0.7700011593292735
28,0030_20151217_221900_813,mse,-2.5,0.0,9824.401845430792
29,0030_20151217_221900_813,ssim,-2.5,0.0,0.2288026770214324
30,0030_20151217_221900_813,mse,-2.5,2.5,1441.5240251096905
31,0030_20151217_221900_813,ssim,-2.5,2.5,0.8728309138745421
32,0030_20151217_221900_813,mse,-2.5,5.0,3325.2368248073226
33,0030_20151217_221900_813,ssim,-2.5,5.0,0.7815144718222039
34,0030_20151217_221900_813,mse,0.0,2.5,2035.614012456247
35,0030_20151217_221900_813,ssim,0.0,2.5,0.8260094564086528
36,0030_20151217_221900_813,mse,0.0,5.0,1948.5550972562296
37,0030_20151217_221900_813,ssim,0.0,5.0,0.82995017820665
38,0030_20151217_221900_813,mse,2.5,5.0,1091.3248949654633
39,0030_20151217_221900_813,ssim,2.5,5.0,0.9002394065681844
40,0030_20151217_221900_813,mse,-6.0,-3.0,15337.514836299497
41,0030_20151217_221900_813,ssim,-6.0,-3.0,0.014189468305314645
42,0030_20151217_221900_813,mse,-6.0,0.0,9501.533622007131
43,0030_20151217_221900_813,ssim,-6.0,0.0,0.2469537523802309
44,0030_20151217_221900_813,mse,-6.0,3.0,358.6639141318697
45,0030_20151217_221900_813,ssim,-6.0,3.0,0.9548743465469459
46,0030_20151217_221900_813,mse,-6.0,6.0,7054.974287764504
47,0030_20151217_221900_813,ssim,-6.0,6.0,0.6165938605683771
48,0030_20151217_221900_813,mse,-3.0,0.0,9700.08751143466
49,0030_20151217_221900_813,ssim,-3.0,0.0,0.23647994540069264
50,0030_20151217_221900_813,mse,-3.0,3.0,373.06952820731925
51,0030_20151217_221900_813,ssim,-3.0,3.0,0.954314246607337
52,0030_20151217_221900_813,mse,-3.0,6.0,5979.695273856671
53,0030_20151217_221900_813,ssim,-3.0,6.0,0.6300494620002334
54,0030_20151217_221900_813,mse,0.0,3.0,718.9140497044791
55,0030_20151217_221900_813,ssim,0.0,3.0,0.9306763180734019
56,0030_20151217_221900_813,mse,0.0,6.0,3163.5693337496373
57,0030_20151217_221900_813,ssim,0.0,6.0,0.7110668594249416
58,0030_20151217_221900_813,mse,3.0,6.0,2032.1129004869658
59,0030_20151217_221900_813,ssim,3.0,6.0,0.8406702285529447
name,metric,ev1,ev2,score
0,0043_20160919_143157_249,mse,-4.0,-2.0,9361.460842618915
1,0043_20160919_143157_249,ssim,-4.0,-2.0,0.04366691693257233
2,0043_20160919_143157_249,mse,-4.0,0.0,5957.08944656842
3,0043_20160919_143157_249,ssim,-4.0,0.0,0.25311960279373275
4,0043_20160919_143157_249,mse,-4.0,2.0,1788.4463315143396
5,0043_20160919_143157_249,ssim,-4.0,2.0,0.7705729974480229
6,0043_20160919_143157_249,mse,-4.0,4.0,466.3258313455108
7,0043_20160919_143157_249,ssim,-4.0,4.0,0.9525927340276045
8,0043_20160919_143157_249,mse,-2.0,0.0,6280.988162925203
9,0043_20160919_143157_249,ssim,-2.0,0.0,0.22796096688013054
10,0043_20160919_143157_249,mse,-2.0,2.0,1962.2339530982802
11,0043_20160919_143157_249,ssim,-2.0,2.0,0.7479243635642682
12,0043_20160919_143157_249,mse,-2.0,4.0,324.0495294578963
13,0043_20160919_143157_249,ssim,-2.0,4.0,0.9671139303077428
14,0043_20160919_143157_249,mse,0.0,2.0,2217.131474038493
15,0043_20160919_143157_249,ssim,0.0,2.0,0.6986196131659379
16,0043_20160919_143157_249,mse,0.0,4.0,174.31070483285953
17,0043_20160919_143157_249,ssim,0.0,4.0,0.9829654896318205
18,0043_20160919_143157_249,mse,2.0,4.0,152.59507510156956
19,0043_20160919_143157_249,ssim,2.0,4.0,0.9847101092770068
20,0043_20160919_143157_249,mse,-5.0,-2.5,9779.3172183555
21,0043_20160919_143157_249,ssim,-5.0,-2.5,0.0302163040452167
22,0043_20160919_143157_249,mse,-5.0,0.0,5846.397855874697
23,0043_20160919_143157_249,ssim,-5.0,0.0,0.26221321896048405
24,0043_20160919_143157_249,mse,-5.0,2.5,980.9283512509667
25,0043_20160919_143157_249,ssim,-5.0,2.5,0.8879596143840973
26,0043_20160919_143157_249,mse,-5.0,5.0,3669.2162778159004
27,0043_20160919_143157_249,ssim,-5.0,5.0,0.762703825275072
28,0043_20160919_143157_249,mse,-2.5,0.0,6207.180851005893
29,0043_20160919_143157_249,ssim,-2.5,0.0,0.23264125993183474
30,0043_20160919_143157_249,mse,-2.5,2.5,1089.205233147077
31,0043_20160919_143157_249,ssim,-2.5,2.5,0.8743700084228032
32,0043_20160919_143157_249,mse,-2.5,5.0,3104.2881226241434
33,0043_20160919_143157_249,ssim,-2.5,5.0,0.7954411236607905
34,0043_20160919_143157_249,mse,0.0,2.5,1272.8807714929908
35,0043_20160919_143157_249,ssim,0.0,2.5,0.8347526108619728
36,0043_20160919_143157_249,mse,0.0,5.0,2404.815184241196
37,0043_20160919_143157_249,ssim,0.0,5.0,0.8382500880120699
38,0043_20160919_143157_249,mse,2.5,5.0,2052.5123952989356
39,0043_20160919_143157_249,ssim,2.5,5.0,0.8692314739196898
40,0043_20160919_143157_249,mse,-6.0,-3.0,10136.41335272141
41,0043_20160919_143157_249,ssim,-6.0,-3.0,0.020662428673609328
42,0043_20160919_143157_249,mse,-6.0,0.0,5806.617752616846
43,0043_20160919_143157_249,ssim,-6.0,0.0,0.2647970722215368
44,0043_20160919_143157_249,mse,-6.0,3.0,355.86684039691096
45,0043_20160919_143157_249,ssim,-6.0,3.0,0.9614762349760021
46,0043_20160919_143157_249,mse,-6.0,6.0,7247.594775566666
47,0043_20160919_143157_249,ssim,-6.0,6.0,0.5456638685868029
48,0043_20160919_143157_249,mse,-3.0,0.0,6120.336031870514
49,0043_20160919_143157_249,ssim,-3.0,0.0,0.2399717749244776
50,0043_20160919_143157_249,mse,-3.0,3.0,407.16538683571326
51,0043_20160919_143157_249,ssim,-3.0,3.0,0.9598714139507413
52,0043_20160919_143157_249,mse,-3.0,6.0,3941.1664134235207
53,0043_20160919_143157_249,ssim,-3.0,6.0,0.6239745658673321
54,0043_20160919_143157_249,mse,0.0,3.0,480.63294448256704
55,0043_20160919_143157_249,ssim,0.0,3.0,0.9416880512585006
56,0043_20160919_143157_249,mse,0.0,6.0,2363.545548366718
57,0043_20160919_143157_249,ssim,0.0,6.0,0.7497443115838616
58,0043_20160919_143157_249,mse,3.0,6.0,3168.007297759479
59,0043_20160919_143157_249,ssim,3.0,6.0,0.8108111019240279
name,metric,ev1,ev2,score
0,0218_20141101_214150_749,mse,-4.0,-2.0,14489.748918905168
1,0218_20141101_214150_749,ssim,-4.0,-2.0,0.06937219485776568
2,0218_20141101_214150_749,mse,-4.0,0.0,9045.551691595441
3,0218_20141101_214150_749,ssim,-4.0,0.0,0.3208141085680148
4,0218_20141101_214150_749,mse,-4.0,2.0,2346.721136039886
5,0218_20141101_214150_749,ssim,-4.0,2.0,0.8126171884457206
6,0218_20141101_214150_749,mse,-4.0,4.0,519.7653464590965
7,0218_20141101_214150_749,ssim,-4.0,4.0,0.9497951324193915
8,0218_20141101_214150_749,mse,-2.0,0.0,9592.788046906797
9,0218_20141101_214150_749,ssim,-2.0,0.0,0.29025432910412097
10,0218_20141101_214150_749,mse,-2.0,2.0,2626.4052324989825
11,0218_20141101_214150_749,ssim,-2.0,2.0,0.790687999243333
12,0218_20141101_214150_749,mse,-2.0,4.0,353.3016356328856
13,0218_20141101_214150_749,ssim,-2.0,4.0,0.9655416653585008
14,0218_20141101_214150_749,mse,0.0,2.0,3124.9347552910053
15,0218_20141101_214150_749,ssim,0.0,2.0,0.7416244362642918
16,0218_20141101_214150_749,mse,0.0,4.0,161.836278998779
17,0218_20141101_214150_749,ssim,0.0,4.0,0.9846142952934457
18,0218_20141101_214150_749,mse,2.0,4.0,164.7307565120065
19,0218_20141101_214150_749,ssim,2.0,4.0,0.9811979685952416
20,0218_20141101_214150_749,mse,-5.0,-2.5,15187.549465811966
21,0218_20141101_214150_749,ssim,-5.0,-2.5,0.04885863564437922
22,0218_20141101_214150_749,mse,-5.0,0.0,8894.682893264144
23,0218_20141101_214150_749,ssim,-5.0,0.0,0.32789326165981486
24,0218_20141101_214150_749,mse,-5.0,2.5,1210.0668676231176
25,0218_20141101_214150_749,ssim,-5.0,2.5,0.9007807599367244
26,0218_20141101_214150_749,mse,-5.0,5.0,3367.950015262515
27,0218_20141101_214150_749,ssim,-5.0,5.0,0.7607870564627633
28,0218_20141101_214150_749,mse,-2.5,0.0,9442.823102360602
29,0218_20141101_214150_749,ssim,-2.5,0.0,0.2970312467611114
30,0218_20141101_214150_749,mse,-2.5,2.5,1388.7473697598698
31,0218_20141101_214150_749,ssim,-2.5,2.5,0.8904926996760506
32,0218_20141101_214150_749,mse,-2.5,5.0,2372.0198972323974
33,0218_20141101_214150_749,ssim,-2.5,5.0,0.7975816902672567
34,0218_20141101_214150_749,mse,0.0,2.5,1794.1601317663817
35,0218_20141101_214150_749,ssim,0.0,2.5,0.8528635125123326
36,0218_20141101_214150_749,mse,0.0,5.0,1506.457526963777
37,0218_20141101_214150_749,ssim,0.0,5.0,0.8596179473709294
38,0218_20141101_214150_749,mse,2.5,5.0,1658.3684243996745
39,0218_20141101_214150_749,ssim,2.5,5.0,0.8868054111565788
40,0218_20141101_214150_749,mse,-6.0,-3.0,15786.061978530728
41,0218_20141101_214150_749,ssim,-6.0,-3.0,0.032677498214044975
42,0218_20141101_214150_749,mse,-6.0,0.0,8847.45231990232
43,0218_20141101_214150_749,ssim,-6.0,0.0,0.3307489570093695
44,0218_20141101_214150_749,mse,-6.0,3.0,469.6458511396011
45,0218_20141101_214150_749,ssim,-6.0,3.0,0.9531510796311983
46,0218_20141101_214150_749,mse,-6.0,6.0,5093.710368335368
47,0218_20141101_214150_749,ssim,-6.0,6.0,0.5888392702532613
48,0218_20141101_214150_749,mse,-3.0,0.0,9290.173707773707
49,0218_20141101_214150_749,ssim,-3.0,0.0,0.3065131461518639
50,0218_20141101_214150_749,mse,-3.0,3.0,635.615198921449
51,0218_20141101_214150_749,ssim,-3.0,3.0,0.9508755234397505
52,0218_20141101_214150_749,mse,-3.0,6.0,2256.6965074277573
53,0218_20141101_214150_749,ssim,-3.0,6.0,0.6634710536590709
54,0218_20141101_214150_749,mse,0.0,3.0,762.0424247049247
55,0218_20141101_214150_749,ssim,0.0,3.0,0.9378967611041181
56,0218_20141101_214150_749,mse,0.0,6.0,1095.1260607448107
57,0218_20141101_214150_749,ssim,0.0,6.0,0.7937509440182718
58,0218_20141101_214150_749,mse,3.0,6.0,2056.1295787545787
59,0218_20141101_214150_749,ssim,3.0,6.0,0.8624374915749398
name,metric,ev1,ev2,score
0,0919_20150906_125531_061,mse,-4.0,-2.0,14092.981909957876
1,0919_20150906_125531_061,ssim,-4.0,-2.0,0.2180967676380328
2,0919_20150906_125531_061,mse,-4.0,0.0,4902.297172420971
3,0919_20150906_125531_061,ssim,-4.0,0.0,0.6289411573593069
4,0919_20150906_125531_061,mse,-4.0,2.0,2000.2979885954678
5,0919_20150906_125531_061,ssim,-4.0,2.0,0.8576228665126489
6,0919_20150906_125531_061,mse,-4.0,4.0,1376.3794389758928
7,0919_20150906_125531_061,ssim,-4.0,4.0,0.8618504166869583
8,0919_20150906_125531_061,mse,-2.0,0.0,5576.10185474285
