name,mse_-3.5,ssim_-3.5,ms_ssim_-3.5,mse_3.5,ssim_3.5,ms_ssim_3.5,mse_7.0,ssim_7.0,ms_ssim_7.0,mse_-7.0,ssim_-7.0,ms_ssim_-7.0,mse_4.0,ssim_4.0,ms_ssim_4.0,mse_-4.0,ssim_-4.0,ms_ssim_-4.0,mse_-2.0,ssim_-2.0,ms_ssim_-2.0,mse_2.0,ssim_2.0,ms_ssim_2.0,mse_-3.0,ssim_-3.0,ms_ssim_-3.0,mse_6.0,ssim_6.0,ms_ssim_6.0,mse_-6.0,ssim_-6.0,ms_ssim_-6.0,mse_3.0,ssim_3.0,ms_ssim_3.0,mse_5.0,ssim_5.0,ms_ssim_5.0,mse_-5.0,ssim_-5.0,ms_ssim_-5.0,mse_-2.5,ssim_-2.5,ms_ssim_-2.5,mse_2.5,ssim_2.5,ms_ssim_2.5
0030_20160606_171448_880,0.0010057882172986865,0.9999359250068665,0.9999799132347107,0.0010480310302227736,0.9999396800994873,0.9999789595603943,0.0010930999414995313,0.9999337196350098,0.9999780058860779,0.0010532167507335544,0.9999392032623291,0.99997878074646,0.0009881278965622187,0.9999186992645264,0.999981164932251,0.0010926499962806702,0.9999343752861023,0.9999780654907227,0.0009325018036179245,0.9999442100524902,0.9999814033508301,0.001027522375807166,0.9999383091926575,0.9999793171882629,0.0010708194458857179,0.9999343752861023,0.9999783635139465,0.0010083891684189439,0.9999338984489441,0.9999799728393555,0.0010452488204464316,0.9999396800994873,0.9999789595603943,0.0010700165294110775,0.9999373555183411,0.9999784827232361,0.0011486471630632877,0.9999249577522278,0.9999771118164062,0.001079929294064641,0.999936044216156,0.999978244304657,0.000934542273171246,0.9999335408210754,0.9999816417694092,0.0010392576223239303,0.9999392628669739,0.9999790787696838
J6VL_20150312_153448_511,0.0003394633822608739,0.9999954700469971,0.999995768070221,0.0003481650201138109,0.9999955296516418,0.9999958872795105,0.0003363439755048603,0.9999954700469971,0.9999958872795105,0.0002796436892822385,0.9999948143959045,0.999995231628418,0.00029316122527234256,0.9999948143959045,0.9999952912330627,0.00035594982909969985,0.9999955296516418,0.9999960064888,0.00034162047086283565,0.9999955296516418,0.9999958872795105,0.00036411205655895174,0.9999935030937195,0.9999930262565613,0.0003452377568464726,0.9999954700469971,0.9999958872795105,0.0003166413225699216,0.9999940395355225,0.9999942183494568,0.0003327503218315542,0.9999949932098389,0.9999957084655762,0.00033975846599787474,0.9999954700469971,0.9999958872795105,0.00032766713411547244,0.9999945759773254,0.9999952912330627,0.0003258005017414689,0.999993622303009,0.9999935626983643,0.00034032826079055667,0.9999954700469971,0.9999958872795105,0.00035155375371687114,0.9999954700469971,0.9999960064888
0127_20161112_142555_963,0.000648911518510431,0.9999426007270813,0.9999890923500061,0.000622742110863328,0.9999432563781738,0.9999899864196777,0.0006454160320572555,0.9999427199363708,0.9999892115592957,0.0006710146553814411,0.9999553561210632,0.9999881386756897,0.0006150646950118244,0.9999435544013977,0.9999902844429016,0.000723674485925585,0.9999756217002869,0.9999856948852539,0.0006383499130606651,0.99994295835495,0.9999894499778748,0.0006735564675182104,0.9999487996101379,0.9999881386756897,0.0006472891545854509,0.9999427795410156,0.9999890923500061,0.0006252741441130638,0.9999430775642395,0.9999900460243225,0.0006445364560931921,0.9999426007270813,0.9999892115592957,0.000680767057929188,0.9999715685844421,0.9999873638153076,0.0007853777497075498,0.9999697804450989,0.9999849200248718,0.0006142418715171516,0.999943733215332,0.9999902844429016,0.0006593740545213223,0.9999437928199768,0.9999887347221375,0.0006426920299418271,0.9999427795410156,0.9999893307685852
0037_20160719_151243_564,0.00031280206167139113,0.9999939799308777,0.9999937415122986,0.00031839864095672965,0.9999942779541016,0.9999937415122986,0.00030552176758646965,0.9999930262565613,0.9999937415122986,0.00031187673448584974,0.9999938011169434,0.9999938011169434,0.00038759162998758256,0.9999916553497314,0.9999926686286926,0.0002629396039992571,0.999993622303009,0.9999949336051941,0.00030057437834329903,0.9999939799308777,0.9999940991401672,0.0003081313625443727,0.9999942779541016,0.9999938607215881,0.0003091060498263687,0.9999939799308777,0.9999938011169434,0.0002869636518880725,0.9999939799308777,0.9999942779541016,0.0003090557875111699,0.9999944567680359,0.9999939799308777,0.0003102758200839162,0.9999938607215881,0.9999938607215881,0.00034141712239943445,0.9999940395355225,0.9999935030937195,0.00030704771052114666,0.9999938607215881,0.9999938607215881,0.00031378609128296375,0.9999939799308777,0.9999937415122986,0.00028393976390361786,0.9999939799308777,0.9999945163726807
0094_20150412_164132_610,0.0004259913694113493,0.9999880790710449,0.9999915957450867,0.00041720259469002485,0.9999838471412659,0.9999915957450867,0.0004064181412104517,0.9999818801879883,0.9999918937683105,0.00041456412873230875,0.999983549118042,0.9999916553497314,0.00039735290920361876,0.9999881386756897,0.9999924302101135,0.0004057245678268373,0.9999827742576599,0.9999918341636658,0.00036918287514708936,0.9999796748161316,0.9999926090240479,0.0004281097208149731,0.999987781047821,0.9999914765357971,0.00041423668153584003,0.9999846816062927,0.9999916553497314,0.00041322316974401474,0.9999834895133972,0.9999917149543762,0.00041749762021936476,0.9999879002571106,0.9999918341636658,0.0003937877481803298,0.9999815821647644,0.9999920725822449,0.0004107407876290381,0.9999832510948181,0.9999917149543762,0.00036166401696391404,0.9999821782112122,0.999992847442627,0.0005114881787449121,0.9999834895133972,0.9999901652336121,0.00042024985305033624,0.9999849796295166,0.9999915957450867
4KK2_20150822_154429_216,0.0003470183874014765,0.9999921917915344,0.999993622303009,0.00037307452294044197,0.9999926090240479,0.9999930262565613,0.00037864645128138363,0.999992847442627,0.999992847442627,0.000364745530532673,0.9999935030937195,0.999992847442627,0.00035696514532901347,0.9999932646751404,0.999993085861206,0.0003112298727501184,0.9999919533729553,0.9999945759773254,0.0003606860409490764,0.9999925494194031,0.9999933242797852,0.0003060133894905448,0.9999944567680359,0.9999939799308777,0.0003303317935205996,0.9999940991401672,0.9999935030937195,0.0003453092067502439,0.9999925494194031,0.9999938011169434,0.00036251102574169636,0.9999930262565613,0.9999931454658508,0.0003713717742357403,0.9999926090240479,0.999993085861206,0.00035473384195938706,0.9999931454658508,0.9999933242797852,0.00038091634633019567,0.9999931454658508,0.9999925494194031,0.0003679082728922367,0.9999926090240479,0.9999931454658508,0.00031576058245263994,0.9999921321868896,0.9999943375587463
0006_20160727_200154_366,0.0035981321707367897,0.9995307326316833,0.9999332427978516,0.0035611691419035196,0.9995381832122803,0.9999337792396545,0.0036777507048100233,0.999523401260376,0.9999316334724426,0.0029908143915235996,0.9995729923248291,0.9999445080757141,0.0037180103827267885,0.9995212554931641,0.9999311566352844,0.003095964901149273,0.9995689392089844,0.9999427795410156,0.0035903139505535364,0.9995370507240295,0.9999332427978516,0.0020857113413512707,0.9996939301490784,0.999961793422699,0.0027624836657196283,0.9996077418327332,0.9999492168426514,0.0036256001330912113,0.9995343089103699,0.9999327659606934,0.0035663791932165623,0.9995319247245789,0.9999338984489441,0.003564943792298436,0.999538004398346,0.9999337196350098,0.003035417292267084,0.9995722770690918,0.9999435544013977,0.0032944141421467066,0.9995629191398621,0.9999386668205261,0.0035728912334889174,0.9995377659797668,0.9999335408210754,0.0036451034247875214,0.9995248317718506,0.9999324679374695
33TJ_20150623_154412_117,0.0001591084583196789,0.9999957084655762,0.9999969601631165,0.0001619890972506255,0.9999973773956299,0.9999969601631165,0.00015887322661001235,0.999995768070221,0.9999969601631165,0.0001695591927273199,0.9999955296516418,0.9999969005584717,0.00010841860785149038,0.9999987483024597,0.9999980330467224,0.00017013070464599878,0.9999945163726807,0.9999968409538269,0.00015661104407627136,0.9999971389770508,0.999997079372406,0.00016100049833767116,0.9999955296516418,0.9999969601631165,0.0001635788648854941,0.9999951720237732,0.9999969005584717,0.00015854332013987005,0.9999958872795105,0.9999969601631165,0.00015061635349411517,0.9999978542327881,0.9999971389770508,0.00015935522969812155,0.9999957084655762,0.9999969601631165,0.00015484886534977704,0.9999958872795105,0.9999971389770508,0.0001681966969044879,0.9999976754188538,0.9999968409538269,0.00015987438382580876,0.9999957084655762,0.9999969601631165,0.00016678580141160637,0.9999962449073792,0.9999968409538269
0043_20161007_120906_399,0.0006686286069452763,0.9999446868896484,0.9999918937683105,0.0006158930482342839,0.999950110912323,0.999992311000824,0.000446918944362551,0.9999752044677734,0.9999926686286926,0.0006145011284388602,0.9999501705169678,0.999992311000824,0.0006569421384483576,0.9999451041221619,0.9999920725822449,0.0004766128840856254,0.9999909400939941,0.999990701675415,0.0004915064782835543,0.999969482421875,0.9999926090240479,0.000623109342996031,0.9999492764472961,0.9999921917915344,0.0006324476562440395,0.9999480843544006,0.9999921917915344,0.0005965394666418433,0.9999525547027588,0.9999923706054688,0.0006168641848489642,0.999950110912323,0.999992311000824,0.00041943846736103296,0.9999796748161316,0.9999926090240479,0.0005658970912918448,0.9999570846557617,0.9999926090240479,0.0006676049088127911,0.9999452233314514,0.9999918937683105,0.0006188651314005256,0.9999497532844543,0.9999921917915344,0.00043065729551017284,0.999987781047821,0.9999918937683105
1125_20151223_145026_825,0.0005865690181963146,0.9999385476112366,0.9999898076057434,0.0006177680916152894,0.9999348521232605,0.9999892711639404,0.0005329581326805055,0.9999598860740662,0.9999902844429016,0.0005893599591217935,0.9999403953552246,0.9999896883964539,0.0005460203974507749,0.9999539256095886,0.9999899864196777,0.0006020267610438168,0.9999356269836426,0.9999895095825195,0.0006822887808084488,0.999972403049469,0.9999871850013733,0.0005868993466719985,0.9999380111694336,0.9999897480010986,0.0005912753404118121,0.9999372363090515,0.9999896883964539,0.000557652092538774,0.9999707341194153,0.999989926815033,0.0005863821133971214,0.9999384880065918,0.9999898076057434,0.0005745316739194095,0.9999423623085022,0.9999898076057434,0.0005687286029569805,0.9999458193778992,0.9999898076057434,0.0006072362302802503,0.9999718070030212,0.999988853931427,0.0006184187368489802,0.9999346733093262,0.9999892115592957,0.0005862629623152316,0.9999382495880127,0.9999898076057434
6G7M_20150308_143934_547,0.0017315446166321635,0.99982088804245,0.9999659061431885,0.0014270629035308957,0.9998643398284912,0.9999716877937317,0.001193762174807489,0.9998853802680969,0.9999761581420898,0.0013702139258384705,0.9998683929443359,0.9999725818634033,0.002405189210548997,0.9996249079704285,0.9999533295631409,0.0013497802428901196,0.9998701214790344,0.9999729990959167,0.0012694718316197395,0.9998743534088135,0.9999750256538391,0.0016076475149020553,0.9998564124107361,0.9999683499336243,0.0013665617443621159,0.9998685717582703,0.9999726414680481,0.0014521327102556825,0.9998634457588196,0.9999712109565735,0.0013348495122045279,0.9998722076416016,0.999973475933075,0.0018053908133879304,0.999791145324707,0.9999644160270691,0.0011513091158121824,0.9998888969421387,0.9999772906303406,0.0013597388751804829,0.9998688697814941,0.9999727606773376,0.001453589415177703,0.9998641610145569,0.999971330165863,0.0021143504418432713,0.9996716380119324,0.9999585747718811
0919_20150906_132311_466,0.0002618968137539923,0.9999943375587463,0.9999951720237732,0.0002651795803103596,0.9999943375587463,0.9999951720237732,0.00026203878223896027,0.9999943375587463,0.9999951720237732,0.00025740396813489497,0.999995231628418,0.9999952912330627,0.00026183013687841594,0.9999943375587463,0.9999951720237732,0.00029119732789695263,0.9999945759773254,0.9999945759773254,0.0002582246088422835,0.9999948143959045,0.999995231628418,0.00026186846662312746,0.9999943375587463,0.9999951720237732,0.0002618382277432829,0.9999943375587463,0.9999951720237732,0.0002618465223349631,0.9999943375587463,0.9999951720237732,0.0002618941944092512,0.9999943375587463,0.9999951720237732,0.00026361827622167766,0.9999949932098389,0.999995231628418,0.0002612856333144009,0.9999945163726807,0.9999951720237732,0.0002642396721057594,0.9999943375587463,0.9999951720237732,0.0002618827566038817,0.9999943375587463,0.9999951720237732,0.0003071645915042609,0.9999940991401672,0.9999942779541016
33TJ_20150722_203408_641,0.00010190106695517898,0.9999991059303284,0.9999980926513672,0.00010055254097096622,0.9999991059303284,0.9999980926513672,0.00010222351556876674,0.9999991059303284,0.9999980926513672,9.991197293857113e-05,0.9999991059303284,0.9999980926513672,9.996837616199628e-05,0.9999991059303284,0.9999980926513672,0.00015697079652454704,0.9999982714653015,0.999997079372406,9.990510443458334e-05,0.9999991059303284,0.9999980926513672,9.920191951096058e-05,0.9999991059303284,0.9999980926513672,0.00010096463665831834,0.9999991059303284,0.9999980926513672,9.99114490696229e-05,0.9999991059303284,0.9999980926513672,9.991177648771554e-05,0.9999991059303284,0.9999980926513672,0.00010237643436994404,0.9999991059303284,0.9999980926513672,0.00010328130883863196,0.9999991059303284,0.9999980926513672,9.990679973270744e-05,0.9999991059303284,0.9999980926513672,0.00012256743502803147,0.9999988079071045,0.9999976754188538,0.00011039047967642546,0.9999990463256836,0.9999979138374329
6G7M_20150404_140420_225,0.00020174893143121153,0.9999973177909851,0.9999961256980896,0.00021419054246507585,0.9999966025352478,0.9999960064888,0.00021893072698730975,0.9999975562095642,0.9999957084655762,0.0001986818970181048,0.9999973177909851,0.9999961853027344,0.00020849460270255804,0.9999979138374329,0.9999958872795105,0.00020325256627984345,0.9999966621398926,0.9999961853027344,0.00041139984386973083,0.9999831318855286,0.9999923706054688,0.00020187997142784297,0.9999971985816956,0.9999961853027344,0.0002346864202991128,0.9999966621398926,0.9999952912330627,0.0002021296095335856,0.9999971389770508,0.9999961853027344,0.00019703374709933996,0.9999973773956299,0.9999961853027344,0.00020177068654447794,0.9999973177909851,0.9999961256980896,0.00028070146800018847,0.9999940395355225,0.9999945759773254,0.000194366934010759,0.9999979138374329,0.9999961853027344,0.0002017992956098169,0.9999973177909851,0.9999961853027344,0.0002099745033774525,0.9999966025352478,0.9999961853027344
1125_20151222_131908_868,0.00015162592171691358,0.9999983310699463,0.9999971389770508,0.00013925338862463832,0.9999983906745911,0.9999973773956299,0.00014064730203244835,0.9999982714653015,0.9999973177909851,0.00012849055929109454,0.9999983906745911,0.999997615814209,0.00013931385183241218,0.9999982714653015,0.9999973773956299,0.0001257613330380991,0.9999990463256836,0.9999977946281433,0.00013685569865629077,0.9999985098838806,0.9999974370002747,0.00012942726607434452,0.9999982714653015,0.9999975562095642,0.00014046253636479378,0.9999982714653015,0.9999973177909851,0.0001384738425258547,0.9999983906745911,0.9999973773956299,0.00013734195090364665,0.9999982714653015,0.9999973773956299,0.00012618795153684914,0.9999988079071045,0.999997615814209,0.00014011077291797847,0.9999982714653015,0.9999973177909851,0.00010747258056653664,0.9999987483024597,0.9999980330467224,0.00013759275316260755,0.9999983906745911,0.9999973773956299,0.00032204960007220507,0.9999940395355225,0.9999938607215881
0382_20150913_114822_649,0.00019720144337043166,0.9999968409538269,0.9999964833259583,0.00021075441327411681,0.9999961853027344,0.9999961256980896,0.0002086218009935692,0.9999976754188538,0.9999960064888,0.0001982789544854313,0.9999969005584717,0.9999964237213135,0.00018127923249267042,0.9999978542327881,0.9999966621398926,0.00018227713007945567,0.9999969601631165,0.9999968409538269,0.00024008766922634095,0.9999951720237732,0.9999954700469971,0.00019504810916259885,0.9999969005584717,0.9999964833259583,0.00019189566955901682,0.9999969005584717,0.9999966025352478,0.00022488943068310618,0.999997079372406,0.9999956488609314,0.00019692738715093583,0.9999969005584717,0.9999964833259583,0.00019479208276607096,0.9999971389770508,0.9999964833259583,0.00019068876281380653,0.9999973177909851,0.9999964833259583,0.00029259134316816926,0.9999949336051941,0.9999944567680359,0.00018888580962084234,0.9999968409538269,0.9999966621398926,0.00019633567717391998,0.9999969005584717,0.9999964833259583
6FHF_20150303_142316_761,0.0007458884501829743,0.9999684691429138,0.9999858736991882,0.0006018463172949851,0.9999740719795227,0.9999882578849792,0.0006714739138260484,0.999973714351654,0.9999868273735046,0.0006958815502002835,0.9999732375144958,0.9999865889549255,0.0007237964309751987,0.9999721646308899,0.9999861717224121,0.0006365917506627738,0.9999740719795227,0.9999875426292419,0.0005121183930896223,0.9999729990959167,0.9999895095825195,0.0007044557714834809,0.9999658465385437,0.9999873042106628,0.0007428669487126172,0.9999678134918213,0.9999861717224121,0.0006662565865553916,0.999973714351654,0.9999869465827942,0.0007093725726008415,0.9999732971191406,0.9999863505363464,0.000593915639910847,0.9999749660491943,0.9999882578849792,0.000656170304864645,0.9999739527702332,0.9999871253967285,0.0007143517141230404,0.9999732971191406,0.9999863505363464,0.0008790137362666428,0.999943196773529,0.9999832510948181,0.0005263664643280208,0.9999741911888123,0.9999895095825195
1125_20151231_133330_753,0.002016222570091486,0.9997129440307617,0.999960720539093,0.0019205415155738592,0.99973464012146,0.9999632835388184,0.002001119079068303,0.9997146725654602,0.9999610781669617,0.001729645999148488,0.9997604489326477,0.9999663829803467,0.0018295581685379148,0.9997432231903076,0.9999644160270691,0.0019352572271600366,0.9997312426567078,0.9999629855155945,0.0011321333004161716,0.9999063014984131,0.9999797940254211,0.0012182032223790884,0.9999100565910339,0.9999764561653137,0.001686400966718793,0.9997798800468445,0.9999682307243347,0.001978097716346383,0.9997183680534363,0.9999615550041199,0.002013517776504159,0.9997135996818542,0.9999608993530273,0.001626700395718217,0.9997811317443848,0.9999683499336243,0.0038724327459931374,0.9994050860404968,0.9999266266822815,0.0019301432184875011,0.9997262954711914,0.9999625086784363,0.001992647536098957,0.9997191429138184,0.9999615550041199,0.0013781533343717456,0.9998685717582703,0.9999733567237854
5066_20160721_161940_595,0.00015987538790795952,0.9999971389770508,0.9999973773956299,0.00015323312254622579,0.9999969601631165,0.999997615814209,0.0001914411986945197,0.9999973177909851,0.9999964833259583,0.00015710981097072363,0.9999971389770508,0.9999973773956299,0.00017434543406125158,0.9999973177909851,0.9999969601631165,0.0001413608406437561,0.9999969601631165,0.9999977946281433,0.00015978855662979186,0.9999985098838806,0.999997079372406,0.00015717987844254822,0.9999969601631165,0.9999973773956299,0.00016567388956900686,0.9999983310699463,0.9999969601631165,0.00015306725981645286,0.9999969601631165,0.9999975562095642,0.00015871111827436835,0.9999971389770508,0.9999973773956299,0.00015954252739902586,0.9999971389770508,0.9999973773956299,0.0002172231033910066,0.9999958872795105,0.9999957084655762,0.00015898312267381698,0.9999971985816956,0.9999973177909851,0.0001588059531059116,0.9999971389770508,0.9999973773956299,0.00013113631575834006,0.9999971389770508,0.9999980926513672
JN34_20150328_181028_350,0.0003172688593622297,0.9999986290931702,0.9999947547912598,0.00029493955662474036,0.9999977946281433,0.9999954104423523,0.0003034857218153775,0.9999985694885254,0.9999949932098389,0.0002210304228356108,0.9999983310699463,0.9999958872795105,0.0003477807331364602,0.9999983906745911,0.9999945163726807,0.0002431899047223851,0.9999983310699463,0.9999957084655762,6.641438085353002e-05,0.9999992251396179,0.9999990463256836,0.00032284826738759875,0.9999985694885254,0.9999947547912598,0.00033016077941283584,0.9999985694885254,0.999994695186615,0.0001634502550587058,0.9999987483024597,0.9999971389770508,0.00029603447183035314,0.9999985694885254,0.9999949932098389,0.00031798105919733644,0.9999986290931702,0.9999947547912598,0.00028444675263017416,0.9999948143959045,0.9999943375587463,0.0002840085362549871,0.9999983310699463,0.9999951720237732,0.00030873261857777834,0.9999983906745911,0.999995231628418,0.0003194577293470502,0.9999986290931702,0.9999947547912598
0830_20151121_170147_293,0.0009380135452374816,0.9999234080314636,0.9999821782112122,0.0010070038260892034,0.9999405741691589,0.9999799728393555,0.0009296198259107769,0.9999241828918457,0.9999826550483704,0.0009399069240316749,0.9999217987060547,0.9999821186065674,0.0009466122137382627,0.999919593334198,0.9999822974205017,0.0009581883787177503,0.9999620914459229,0.9999805092811584,0.0008949447073973715,0.9999528527259827,0.9999822974205017,0.0009912092937156558,0.9999079704284668,0.9999826550483704,0.0009408621699549258,0.9999216198921204,0.9999821782112122,0.000937780539970845,0.999925434589386,0.9999820590019226,0.0008758454350754619,0.9999668002128601,0.9999820590019226,0.0009538370650261641,0.9999158978462219,0.9999823570251465,0.0009429151541553438,0.9999208450317383,0.9999821782112122,0.0009601390338502824,0.999912679195404,0.9999828338623047,0.0009246217086911201,0.9999309182167053,0.9999821186065674,0.001051801024004817,0.9999509453773499,0.9999788403511047
6G7M_20150410_063319_215,0.000123420191812329,0.9999998211860657,0.9999976754188538,0.00014713546261191368,0.9999997615814209,0.9999971985816956,0.0001358086446998641,0.9999991059303284,0.9999974370002747,0.00011325643572490662,0.9999998211860657,0.9999978542327881,0.0001311705564148724,0.9999992251396179,0.999997615814209,0.00012471151421777904,0.9999998211860657,0.999997615814209,0.00012936737039126456,0.9999998211860657,0.9999975562095642,0.00015956276911310852,0.9999983310699463,0.9999971389770508,0.00012359654647298157,0.9999998211860657,0.9999976754188538,0.0001435552112525329,0.9999987483024597,0.9999973773956299,0.00012621869973372668,0.9999998211860657,0.999997615814209,0.00011388930579414591,0.9999998211860657,0.9999977946281433,0.00013706073514185846,0.9999998211860657,0.9999973773956299,0.00011559934500837699,0.9999998211860657,0.9999977946281433,0.00012396127567626536,0.9999998211860657,0.9999976754188538,0.00017222118913196027,0.9999979138374329,0.9999968409538269
0919_20150906_131434_544,0.00041846372187137604,0.9999803900718689,0.9999921917915344,0.00042416108772158623,0.9999802708625793,0.9999920725822449,0.00042514331289567053,0.9999802708625793,0.9999920725822449,0.0003985289949923754,0.9999908804893494,0.9999926090240479,0.00041795289143919945,0.9999803900718689,0.9999921917915344,0.0004022274515591562,0.9999887347221375,0.9999925494194031,0.0002873114135582,0.9999947547912598,0.9999947547912598,0.00042243447387591004,0.9999804496765137,0.9999921321868896,0.0004205946170259267,0.9999805092811584,0.9999921321868896,0.0003797326353378594,0.999993622303009,0.9999929070472717,0.0004239164700265974,0.9999803900718689,0.9999920725822449,0.00042454508366063237,0.9999812245368958,0.9999920725822449,0.0004175618523731828,0.999992847442627,0.999992311000824,0.00041006162064149976,0.9999843239784241,0.999992311000824,0.00041468197014182806,0.9999805092811584,0.999992311000824,0.00042342953383922577,0.9999803900718689,0.9999920725822449
0919_20150905_155514_355,0.00026898685609921813,0.999997615814209,0.9999942183494568,0.00018936644482892007,0.9999969601631165,0.9999959468841553,0.0001889823324745521,0.9999969601631165,0.9999959468841553,0.00018866878235712647,0.9999974370002747,0.9999959468841553,0.0001889580162242055,0.9999969601631165,0.9999959468841553,0.00023703406623099,0.9999960064888,0.999995231628418,0.00024513760581612587,0.999998152256012,0.999994695186615,0.00018897208792623132,0.9999969601631165,0.9999959468841553,0.00018856400856748223,0.9999979138374329,0.9999960064888,0.00018897815607488155,0.9999969601631165,0.9999959468841553,0.0002537691325414926,0.9999975562095642,0.9999945759773254,0.00018897686095442623,0.9999969601631165,0.9999959468841553,0.0001889737177407369,0.9999969601631165,0.9999959468841553,0.00020714322454296052,0.999998152256012,0.9999955296516418,0.00031747622415423393,0.9999961853027344,0.9999933838844299,0.00018966387142427266,0.9999969601631165,0.9999959468841553
0094_20150412_172623_456,0.0005245708161965013,0.9999616742134094,0.9999909400939941,0.0005101662827655673,0.9999599456787109,0.9999917149543762,0.0005218287114985287,0.9999616146087646,0.9999908804893494,0.0004993680049665272,0.9999735355377197,0.9999905228614807,0.0004733898676931858,0.9999721646308899,0.9999911785125732,0.0005180886946618557,0.9999611973762512,0.9999911785125732,0.0005268600070849061,0.9999582171440125,0.9999913573265076,0.0006409575580619276,0.9999771118164062,0.9999871253967285,0.0005240115569904447,0.9999616146087646,0.9999909400939941,0.0004996216157451272,0.9999788403511047,0.9999902844429016,0.0005164244212210178,0.9999604225158691,0.999991238117218,0.0004901328939013183,0.9999644756317139,0.9999914169311523,0.0005023428238928318,0.9999589323997498,0.9999918937683105,0.00048193655675277114,0.9999675750732422,0.9999913573265076,0.000522347167134285,0.9999615550041199,0.9999909996986389,0.0005992433871142566,0.9999783635139465,0.9999880790710449
0039_20141009_180342_102,0.0013424665667116642,0.9998865127563477,0.9999764561653137,0.0015149289974942803,0.9998757839202881,0.9999721050262451,0.0012804188299924135,0.9998881816864014,0.9999774098396301,0.0012723057297989726,0.999890148639679,0.9999777674674988,0.0013725627213716507,0.9998845458030701,0.9999752640724182,0.001328423386439681,0.9998863339424133,0.9999768137931824,0.001787478569895029,0.999735414981842,0.9999664425849915,0.0013101381482556462,0.999884307384491,0.9999772906303406,0.0015329817542806268,0.9998815059661865,0.9999716877937317,0.0013414834393188357,0.9998863339424133,0.9999764561653137,0.0013032209826633334,0.9998858571052551,0.9999771118164062,0.0013103550300002098,0.9998868107795715,0.9999768137931824,0.0013389013474807143,0.9998863339424133,0.999976634979248,0.0013222888810560107,0.9998879432678223,0.9999764561653137,0.0013025427469983697,0.9998855590820312,0.9999774098396301,0.0016922649228945374,0.9998300671577454,0.9999681115150452
33TJ_20150819_103225_547,0.0005714008584618568,0.9999793171882629,0.9999895095825195,0.0006281448877416551,0.999973475933075,0.9999884963035583,0.0006259161746129394,0.9999731183052063,0.9999884963035583,0.0006424064631573856,0.9999697804450989,0.9999882578849792,0.0004407051019370556,0.9999898076057434,0.9999918341636658,0.000630372844170779,0.9999716281890869,0.9999883770942688,0.0005683677736669779,0.9999799132347107,0.9999895691871643,0.0006590635748580098,0.9999650120735168,0.9999876618385315,0.0006153702852316201,0.9999746680259705,0.9999887347221375,0.0006263128598220646,0.9999729990959167,0.9999884963035583,0.0005659182788804173,0.999979555606842,0.9999894499778748,0.0006380629492923617,0.9999696612358093,0.9999881386756897,0.0006273111212067306,0.9999725818634033,0.9999884963035583,0.0006447974010370672,0.9999675750732422,0.9999880790710449,0.0005777220940217376,0.9999786019325256,0.9999890327453613,0.000582855602260679,0.9999777674674988,0.9999893307685852
0155_20160805_215330_582,0.0013638670789077878,0.9998960494995117,0.9999732971191406,0.001121434848755598,0.9999092221260071,0.9999778270721436,0.0013689332408830523,0.9998958706855774,0.9999731183052063,0.0013370923697948456,0.9998971819877625,0.9999739527702332,0.001254937262274325,0.9998998045921326,0.9999755024909973,0.0007326738559640944,0.9999699592590332,0.9999852180480957,0.0006925471825525165,0.9999701380729675,0.9999864101409912,0.0011883239494636655,0.9999019503593445,0.9999768137931824,0.001132448436692357,0.9999073147773743,0.9999778866767883,0.0010774875991046429,0.9999133944511414,0.9999785423278809,0.0013515772297978401,0.9998965263366699,0.9999735355377197,0.001344634685665369,0.9998967051506042,0.9999735951423645,0.0031681074760854244,0.9994997978210449,0.9999410510063171,0.0013170443708077073,0.9998974800109863,0.999974250793457,0.001297598471865058,0.9998979568481445,0.9999746680259705,0.0009023126913234591,0.9999262690544128,0.9999821186065674
0009_20160709_213606_950,0.0001833243150031194,0.9999974370002747,0.9999967217445374,0.0001728634670143947,0.9999942779541016,0.9999971985816956,0.00017406382539775223,0.9999940991401672,0.9999973177909851,0.00017280604515690356,0.9999942183494568,0.9999971985816956,0.00023257477732840925,0.9999954104423523,0.9999955296516418,0.00017272858531214297,0.9999940395355225,0.9999973177909851,0.00017266512440983206,0.9999942183494568,0.9999971985816956,0.00017750418919604272,0.9999974370002747,0.9999969005584717,0.00017231452511623502,0.999994695186615,0.9999971985816956,0.00017257715808227658,0.9999940991401672,0.9999973177909851,0.00017825599934440106,0.999997615814209,0.9999968409538269,0.00017277972074225545,0.9999942183494568,0.9999971985816956,0.00017273638513870537,0.9999942183494568,0.9999971985816956,0.0002428634907118976,0.9999954700469971,0.9999954700469971,0.0001832834823289886,0.9999959468841553,0.9999969005584717,0.00017259617743548006,0.9999942779541016,0.9999973177909851
